"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000186416",147.386397022466,0.2673317580976,0.165450517936427,1.61578072666004,0.106141730009753,0.27737842988791
"ENSG00000105364",312.951867116112,0.267330334184543,0.127244909838379,2.10091181269329,0.0356487082784579,0.124048148914927
"ENSG00000170681",51.8454326489344,0.267232028275067,0.307132546780627,0.87008697409702,0.384252875630377,0.630697965899049
"ENSG00000183889",1523.1327289931,0.267174753647837,0.095591552583832,2.79496196500763,0.00519058216198094,0.0270042058698328
"ENSG00000238261",10.7767202076247,0.267143305796158,0.601449071738338,0.444166128686585,0.656922478898494,0.836851016566417
"ENSG00000121005",9.08161567642594,0.266924551121113,0.740887969021074,0.360276536105447,0.718640344294879,0.873156976505981
"ENSG00000145332",320.938809118798,0.266880618327881,0.136372995888803,1.95699021341067,0.0503486189826252,0.161454650891098
"ENSG00000206417",52.602295092706,0.266832058314624,0.27409994628035,0.973484533417997,0.330312543493142,0.579190445471667
"ENSG00000204560",786.263774569017,0.266633377426863,0.100330503875095,2.65755046699262,0.00787108046776918,0.0379766162135216
"ENSG00000116096",328.254803582889,0.266590397354425,0.122432457268412,2.17744871990907,0.0294471039634193,0.107270743165328
"ENSG00000051523",679.09214060649,0.266471592087241,0.104058043379745,2.56079764170456,0.0104432164853138,0.0476136737454309
"ENSG00000174744",499.387459781403,0.266399622858946,0.120134588846045,2.21750975649771,0.0265882770908515,0.0992834567202805
"ENSG00000214954",12.0435619787554,0.266338866946752,0.530198048893714,0.502338451645536,0.615429465700147,0.810859573688809
"ENSG00000202533",3.87374550106962,0.266237460188857,1.06894332728066,0.249066020053796,0.80330971339399,NA
"ENSG00000134490",129.676881998016,0.266212299392858,0.173037904240568,1.53846234188524,0.123935609369955,0.30972216466115
"ENSG00000258938",7.96309346831914,0.266128394847913,0.63525158329595,0.418933855256413,0.675264473707906,0.847405455487575
"ENSG00000109066",519.505403009684,0.265992377417819,0.110356751072564,2.41029547202705,0.0159396056848042,0.0663641121469384
"ENSG00000234231",390.709737267195,0.265848232769887,0.116012795737735,2.2915423344411,0.0219320663100383,0.0854535479046263
"ENSG00000234335",3.40802868268628,0.265840543900958,1.11385126870475,0.238667900616652,0.811363109101599,NA
"ENSG00000099821",475.305148369997,0.265774780045604,0.113201107084591,2.34781078463306,0.018884111724733,0.0758540502401303
"ENSG00000213411",2.10804096456747,0.265692837088507,1.34632900458878,0.197346143611947,0.843556671903904,NA
"ENSG00000139546",337.785677284978,0.265605196490336,0.134524937740745,1.97439375145602,0.0483369880015658,0.156708480338769
"ENSG00000272834",1.75402289847196,0.265518536204237,1.39782808193842,0.189950781240589,0.849347699118394,NA
"ENSG00000105146",41.0526384142849,0.26546845152096,0.361129979632207,0.735104994028262,0.462275553105208,0.698721942463798
"ENSG00000204435",134.190138007209,0.265338905733136,0.179926417767329,1.47470787795185,0.140291097185413,0.338787875244057
"ENSG00000181610",337.936973369047,0.265238346741959,0.122126784299627,2.17182781208109,0.0298686530499879,0.108412148107363
"ENSG00000182093",729.93391248543,0.265184916591428,0.103734283512344,2.55638644826493,0.0105765584605966,0.0481000005451395
"ENSG00000235231",5.83226474370364,0.265080043656392,0.835091918046808,0.317426187378733,0.750920239208046,0.890695282893825
"ENSG00000177542",269.209613790702,0.265023924438182,0.143514958810375,1.84666411526031,0.06479583558325,0.194344395748031
"ENSG00000135686",1645.8760876529,0.265013530700247,0.0869341616238931,3.04843948282133,0.00230033239718658,0.0135746249650566
"ENSG00000136231",246.272875152131,0.264980339703034,0.149058451909834,1.77769416163884,0.0754540990953913,0.216792274520092
"ENSG00000135436",6.04668493419523,0.264972065138576,0.745250098624649,0.355547843103381,0.722179209494543,0.874804212387855
"ENSG00000102753",1339.05355588535,0.264966087219975,0.103539224607448,2.55908896579583,0.0104946879973812,0.0477879328203985
"ENSG00000022567",149.132886739669,0.264949760842294,0.166383069687509,1.59240817794688,0.111293019903886,0.287284038312362
"ENSG00000196449",71.9112773564756,0.26494270208369,0.225645687510672,1.17415362556468,0.240333497234997,0.47961763729664
"ENSG00000138772",67.0959819868529,0.264877858109217,0.258389791601076,1.02510960850248,0.305311472301858,0.554356715512963
"ENSG00000158482",9.97768417104908,0.264791765355535,0.6012207161351,0.440423555358717,0.659630367573876,0.839233386586618
"ENSG00000175274",4378.64457268243,0.264768742940144,0.102513284127128,2.58277495638322,0.00980092303226438,0.0452111138699901
"ENSG00000235138",4.36540093697052,0.264575177121172,0.870920743747174,0.303787892320518,0.761289491609637,NA
"ENSG00000104154",386.457642971125,0.264509148543246,0.1390835568341,1.90180028871964,0.0571972685371952,0.177640569456201
"ENSG00000153395",1233.72062814541,0.264385552332462,0.14003910584597,1.88794087719513,0.0590338880334202,0.181810259439562
"ENSG00000149499",1026.22014516094,0.264362678682184,0.103208220357687,2.56144983186403,0.0104236294570598,0.0475484154742478
"ENSG00000182853",8.86745776247005,0.264298757841237,0.691042619823813,0.382463758760093,0.702117405608932,0.863065024562236
"ENSG00000232713",9.566227609341,0.264267014660315,0.630789830674244,0.418946219183406,0.675255437529075,0.847405455487575
"ENSG00000155506",4222.50323033014,0.264169741821939,0.0945334941653628,2.79445654848894,0.0051987026616166,0.0270230632442406
"ENSG00000100075",1136.4276617527,0.26412209360383,0.110304253459778,2.39448693336328,0.0166436364674978,0.068523648255461
"ENSG00000232606",1.64843712579669,0.264028000309901,1.62323805857708,0.162655131768748,0.870789976078066,NA
"ENSG00000073921",3838.1072156704,0.263981461819794,0.0861397443436317,3.06457215343837,0.0021798158664992,0.0129809906554536
"ENSG00000227486",10.5922567926389,0.263979398468188,0.618594438944411,0.426740658901898,0.669568232587703,0.84389839728954
"ENSG00000164972",3.04177208993017,0.263894586505158,1.10401187445715,0.239032380548368,0.811080474348149,NA
"ENSG00000226510",4.87170352519487,0.26387026371553,0.883711230382364,0.298593312660923,0.765250368526088,0.897511732191662
"ENSG00000008300",87.3153855535227,0.263868590367888,0.215132253746128,1.22654128227222,0.219995050103083,0.452951672009453
"ENSG00000154582",682.343113927154,0.263836329545556,0.100646258468235,2.62142213293329,0.00875637630301662,0.0413121343526938
"ENSG00000108381",309.651793367847,0.263729861884605,0.173416001237183,1.52079312175985,0.128311761048212,0.317470913272758
"ENSG00000213036",61.1369240716014,0.263705744931812,0.254834333083544,1.03481246714649,0.30075649948076,0.549689965400067
"ENSG00000184007",3912.22865033422,0.263698330609077,0.0828326916051919,3.18350551574433,0.00145503341120557,0.00918890437930843
"ENSG00000172586",232.894573886969,0.263693273313881,0.142743279525944,1.84732531149359,0.0647000066530478,0.194230973896114
"ENSG00000171865",374.844194731107,0.263680004273446,0.120573614171978,2.18687982511125,0.0287512980911979,0.105374676256195
"ENSG00000163531",3057.64582690439,0.263602171241899,0.120970668161887,2.17905857053826,0.0293273174316138,0.107006884711448
"ENSG00000101367",1786.30322781454,0.263593052143742,0.0909705886693444,2.89756344329965,0.00376073666245786,0.0204936849493624
"ENSG00000148358",3309.34562562106,0.263545491341895,0.0809560835064248,3.25541305763611,0.00113227557833014,0.007416343344878
"ENSG00000228328",6.91097327074091,0.26343393430091,0.766126010444393,0.3438519652245,0.730957617712481,0.879646807434026
"ENSG00000101474",2550.2225149316,0.263382355948975,0.0783293573689366,3.36249861860127,0.000772405125663769,0.00535280907992663
"ENSG00000198856",1604.90481477363,0.263342184362038,0.107542491931373,2.44872682074437,0.0143362133373916,0.0609253870712806
"ENSG00000128335",1077.08060648901,0.263262463965265,0.123583823375508,2.13023401262919,0.0331522983186554,0.117538781612661
"ENSG00000220583",51.1532940402978,0.263165414996103,0.274004705758079,0.960441224058591,0.336833198889432,0.585451535438544
"ENSG00000224975",16.9186935005896,0.262998639522608,0.453014190449102,0.580552762071054,0.561541916995484,0.774116213352947
"ENSG00000013441",2667.77125991644,0.262779084759326,0.136413510623538,1.92634207241041,0.0540616753503263,0.169980842182578
"ENSG00000183426",1209.55646605757,0.262766845311473,0.0896166325086465,2.9321213926011,0.00336655126964711,0.0186213657957904
"ENSG00000159658",3232.89515956819,0.262696404384927,0.0865404496868805,3.03553315629179,0.00240110821718469,0.0140756772991789
"ENSG00000238061",2.26776408720674,0.262580119683961,1.3657736622434,0.192257419324261,0.847540570594578,NA
"ENSG00000126215",180.127899610479,0.262571552408366,0.17265526730052,1.52078506791999,0.128313782786926,0.317470913272758
"ENSG00000185920",1003.92237718464,0.262537598645836,0.14652227590375,1.79179307055192,0.0731661192341589,0.212181233239414
"ENSG00000068079",386.972863574425,0.262509688251696,0.128816567637031,2.03785656664424,0.0415642793331304,0.139829680025188
"ENSG00000169826",1375.31839087327,0.262439982179036,0.104351439877514,2.51496273062533,0.0119044967461739,0.0527295223107366
"ENSG00000175073",702.582500603288,0.262422119447479,0.0992563197468007,2.64388323198874,0.0081960925257689,0.0391813203670904
"ENSG00000231113",19.650772065942,0.262346896797565,0.42060263007316,0.62374050478936,0.532798017657396,0.752342510132981
"ENSG00000180015",85.0076814704972,0.262296019853456,0.207830087439165,1.2620695255697,0.206923769833186,0.436097407390371
"ENSG00000183281",58.296454341172,0.262248010820233,0.257823931322043,1.01715930509439,0.309077651690728,0.557942558342898
"ENSG00000163516",594.77495947327,0.262190466772143,0.101661981861346,2.57904146635402,0.00990748930569418,0.0456210028499176
"ENSG00000111897",10727.207585337,0.262166948178835,0.083124684185585,3.15390008091362,0.0016110423486676,0.010009848709626
"ENSG00000115275",825.912927571199,0.262161831338888,0.101269672017696,2.58874968305494,0.00963250867614883,0.0445596194069563
"ENSG00000135766",1544.72706493829,0.262154434792983,0.147875853450814,1.77280082363264,0.0762617168998194,0.218555511623894
"ENSG00000115760",3117.9359467315,0.262143871705524,0.0902707237692867,2.90397440897349,0.00368458275786861,0.0201273542229284
"ENSG00000130558",207.592675926983,0.262141169924425,0.149363153252616,1.75505915760275,0.0792491894208294,0.224618262124551
"ENSG00000151233",653.673932992058,0.261915482659719,0.128122666541545,2.04425563196338,0.0409282998755251,0.138076539449106
"ENSG00000268543",11.5258376530154,0.261838320727511,0.538271802017304,0.486442573707574,0.626653411674124,0.818056491660596
"ENSG00000129559",395.590217573515,0.261835822609137,0.117222015640176,2.23367446105745,0.0255045005872906,0.0962933740766381
"ENSG00000150991",89634.7641528265,0.261775736739297,0.106033364391612,2.46880534482037,0.0135564939136395,0.0583136207659224
"ENSG00000243587",5.68221535222206,0.261775666967903,0.745914495051205,0.35094594448112,0.725628902190332,0.876979917178021
"ENSG00000176101",463.233963618679,0.261738209142822,0.1249016917803,2.09555375441363,0.0361217952471261,0.125211113397958
"ENSG00000181896",90.7478422862588,0.261498869747194,0.206570967933397,1.26590329881936,0.205547705228955,0.434553969377652
"ENSG00000130309",1778.64004476918,0.261486184856611,0.0844346338185989,3.09690671979929,0.00195551397820014,0.011837822719733
"ENSG00000165819",636.665772843462,0.261424395988348,0.105072763015847,2.48803199311433,0.0128452177060541,0.0559075466269774
"ENSG00000100526",55.8571164825019,0.261384506945603,0.258077261413686,1.01281494353203,0.311148561540371,0.56005498719265
"ENSG00000237437",2.14688331663778,0.261286123989549,1.32192617825893,0.197655609130671,0.843314523198703,NA
